45.90.59.18:443#CH [317.77ms 0.95Mbps]
195.246.231.187:8443#IS [317.86ms 1.01Mbps]
193.36.38.222:443#MD [317.91ms 0.18Mbps]
130.94.116.44:443#BR [317.93ms 0.17Mbps]
5.189.254.168:2053#SE [318.15ms 0.80Mbps]
172.233.46.239:443#NL [318.51ms 0.22Mbps]
104.20.52.33:443#DE [318.65ms 3.89Mbps]
217.11.164.172:2053#TR [318.74ms 0.86Mbps]
62.182.198.178:443#SE [318.83ms 0.34Mbps]
202.181.177.116:443#SE [319.23ms 0.55Mbps]
93.115.10.237:2053#TR [319.36ms 0.28Mbps]
93.115.23.9:443#SE [319.44ms 0.34Mbps]
104.20.49.101:443#DE [322.09ms 3.91Mbps]
67.221.249.24:443#SI [322.19ms 0.60Mbps]
85.121.177.192:2053#RO [322.44ms 0.42Mbps]
203.98.67.48:8443#AT [323.16ms 1.19Mbps]
51.83.160.93:8443#PL [323.62ms 3.35Mbps]
23.95.225.10:2053#IE [323.87ms 0.42Mbps]
172.67.70.231:443#US [324.73ms 1.55Mbps]
86.107.198.133:2053#PL [324.99ms 0.32Mbps]
85.90.196.38:443#RO [325.22ms 0.43Mbps]
131.196.254.212:443#MX [325.55ms 0.17Mbps]
5.34.213.40:443#LV [325.95ms 0.81Mbps]
45.12.28.170:443#SE [326.12ms 1.82Mbps]
89.125.200.144:2053#BE [326.41ms 3.49Mbps]
68.183.207.130:443#CA [326.44ms 0.22Mbps]
83.222.22.61:2053#KZ [326.62ms 0.66Mbps]
185.219.132.27:443#BG [328.34ms 3.10Mbps]
89.147.111.223:2053#IS [328.94ms 3.55Mbps]
38.9.96.61:443#CA [329.15ms 0.19Mbps]
62.182.198.47:8443#SE [329.40ms 0.55Mbps]
193.142.58.170:8443#RO [329.44ms 0.46Mbps]
93.85.236.9:443#PL [330.49ms 0.20Mbps]
45.86.229.28:443#ES [330.54ms 0.26Mbps]
208.85.19.254:8443#ES [332.78ms 0.40Mbps]
31.76.102.160:8443#FI [334.01ms 0.32Mbps]
185.203.119.221:2053#BG [334.54ms 3.89Mbps]
65.20.103.129:8443#ES [334.75ms 0.33Mbps]
185.241.7.178:443#IL [336.28ms 0.17Mbps]
185.239.49.82:8443#IL [336.69ms 0.31Mbps]
91.219.236.136:2053#HU [339.14ms 0.60Mbps]
64.176.15.110:2053#CL [339.95ms 0.54Mbps]
82.152.132.14:443#RO [340.02ms 0.62Mbps]
193.181.215.4:8443#DK [340.39ms 3.44Mbps]
130.94.81.80:443#OM [341.29ms 5.57Mbps]
45.12.28.202:443#SE [341.42ms 1.38Mbps]
31.57.196.139:8443#NL [343.10ms 0.30Mbps]
91.149.242.134:443#ES [344.43ms 0.27Mbps]
179.255.190.3:443#IT [345.48ms 0.18Mbps]
91.231.182.162:8443#PL [346.31ms 0.35Mbps]
83.228.193.162:443#CH [346.78ms 0.17Mbps]
104.20.56.243:443#DE [347.03ms 2.48Mbps]
172.233.32.180:443#NL [349.15ms 0.19Mbps]
91.239.6.51:8443#AL [349.77ms 0.26Mbps]
64.176.4.154:8443#CL [350.84ms 0.54Mbps]
195.137.244.47:2053#PL [351.39ms 0.48Mbps]
91.239.6.40:443#AL [351.84ms 0.69Mbps]
178.214.211.48:8443#RO [352.18ms 0.30Mbps]
141.101.90.114:443#NL [353.63ms 0.27Mbps]
84.208.211.208:8443#NO [355.27ms 0.34Mbps]
195.72.61.22:443#SE [357.84ms 1.13Mbps]
193.180.211.92:8443#DK [357.86ms 2.75Mbps]
173.242.63.235:8443#AT [359.46ms 0.26Mbps]
89.147.108.16:8443#IS [360.23ms 3.14Mbps]
91.244.70.45:8443#AT [360.33ms 0.29Mbps]
185.71.230.237:443#NZ [363.62ms 0.21Mbps]
93.115.10.218:8443#TR [364.11ms 0.34Mbps]
89.45.45.110:443#BG [365.36ms 1.72Mbps]
185.146.234.242:443#IS [366.43ms 0.21Mbps]
95.81.127.215:443#SE [366.77ms 1.39Mbps]
148.116.110.12:8443#BR [369.25ms 1.43Mbps]
84.234.16.169:443#CH [370.58ms 0.62Mbps]
194.55.164.154:8443#CY [371.23ms 0.32Mbps]
176.126.84.104:8443#SE [372.69ms 0.49Mbps]
83.228.193.188:443#CH [374.85ms 1.16Mbps]
85.209.157.33:443#IL [374.99ms 1.61Mbps]
170.64.237.192:443#AU [375.25ms 2.67Mbps]
109.122.201.22:443#SE [378.62ms 1.37Mbps]
145.239.88.255:2053#PL [380.17ms 2.01Mbps]
104.20.54.48:443#DE [387.84ms 2.41Mbps]
179.237.104.215:443#CH [388.67ms 1.02Mbps]
202.27.229.7:443#AU [389.31ms 5.69Mbps]
104.20.60.176:443#DE [390.44ms 2.52Mbps]
179.237.67.171:8443#CH [394.93ms 0.28Mbps]
193.181.217.70:2053#DK [397.67ms 1.31Mbps]
24.109.36.190:8443#CA [399.58ms 0.59Mbps]
132.243.255.97:8443#IT [399.71ms 0.29Mbps]
172.233.58.40:443#NL [403.56ms 0.17Mbps]
144.31.243.120:8443#SE [412.17ms 0.29Mbps]
146.19.213.60:443#RO [413.88ms 0.21Mbps]
104.20.53.182:443#DE [413.93ms 2.47Mbps]
216.128.168.232:8443#BR [414.45ms 1.70Mbps]
104.20.57.28:443#DE [418.33ms 3.25Mbps]
104.20.61.239:443#DE [421.43ms 2.74Mbps]
85.193.91.193:2053#NL [442.76ms 0.38Mbps]
156.38.157.171:2053#ZA [449.80ms 0.24Mbps]
